cd .transaction_id,customer_id,agent_id,branch,amount,channel,source_account,declared_account,bureau_inquiries_7d,gps_mismatch_km,repeated_source_count,employee_override_count
TX001585,CUST00429,AG0021,Delhi,47321.8,NEFT,ACC1093,ACC1093,0,3.73,5,0
TX001586,CUST01162,AG0020,Pune,10083.88,NEFT,ACC9022,ACC1087,1,2.74,0,0
TX001587,CUST00240,AG0010,Nagpur,43115.02,IMPS,ACC9018,ACC1080,1,3.11,0,0
TX001588,CUST00893,AG0032,Nashik,92184.06,Payment Gateway,ACC1297,ACC1297,1,2.54,2,3
TX001589,CUST00156,AG0043,Bengaluru,13622.88,Payment Gateway,ACC1021,ACC1021,2,0.0,0,0
TX001590,CUST01103,AG0098,Pune,6185.89,Wallet,ACC1054,ACC1054,3,0.9,3,0
TX001591,CUST00157,AG0048,Bengaluru,11732.71,UPI,ACC9011,ACC1077,2,0.19,1,2
TX001592,CUST01023,AG0052,Nagpur,34281.31,NEFT,ACC1278,ACC1278,1,2.65,0,0
TX001593,CUST00364,AG0073,Delhi,83761.71,Payment Gateway,ACC9024,ACC1000,1,1.76,0,0
TX001594,CUST00795,AG0082,Nashik,122871.12,UPI,ACC1167,ACC1167,1,1.0,2,0
TX001595,CUST00894,AG0019,Mumbai,13176.98,NEFT,ACC1072,ACC1072,2,0.0,0,0
TX001596,CUST00231,AG0037,Bengaluru,25837.23,ATM,ACC1129,ACC1129,2,0.93,1,0
TX001597,CUST00833,AG0076,Delhi,37554.26,ATM,ACC1078,ACC1078,2,0.37,0,0
TX001598,CUST00041,AG0008,Mumbai,65593.42,UPI,ACC9035,ACC1101,2,1.11,0,0
TX001599,CUST01105,AG0044,Mumbai,28980.27,UPI,ACC1100,ACC1100,0,0.0,2,0
TX001600,CUST01085,AG0031,Delhi,29349.48,Cards,ACC1091,ACC1091,3,0.0,1,0
TX001601,CUST01094,AG0090,Nashik,11501.05,Cards,ACC1030,ACC1030,4,0.0,4,0
TX001602,CUST00424,AG0065,Delhi,140102.07,IMPS,ACC1284,ACC1284,0,0.0,0,0
TX001603,CUST01111,AG0097,Nashik,11930.92,IMPS,ACC1058,ACC1058,1,1.6,0,1
TX001604,CUST00389,AG0020,Bengaluru,27160.21,IMPS,ACC1000,ACC1000,2,2.75,4,1
TX001605,CUST00383,AG0060,Bengaluru,69899.5,ATM,ACC1114,ACC1114,1,3.4,2,1
TX001606,CUST00988,AG0064,Nashik,95568.18,Wallet,ACC1010,ACC1010,1,5.05,1,0
TX001607,CUST00154,AG0080,Mumbai,24801.9,Cards,ACC1136,ACC1136,0,1.35,5,0
TX001608,CUST00859,AG0075,Delhi,41288.63,NEFT,ACC1180,ACC1180,0,0.0,0,1
TX001609,CUST00772,AG0048,Bengaluru,75786.14,Cards,ACC1077,ACC1077,2,1.25,2,0
TX001610,CUST00419,AG0040,Delhi,27524.63,IMPS,ACC9028,ACC1048,0,1.44,1,0
TX001611,CUST00280,AG0075,Delhi,23275.33,Cards,ACC1227,ACC1227,1,2.62,10,0
TX001612,CUST00812,AG0063,Pune,32591.35,ATM,ACC1224,ACC1224,1,0.37,1,0
TX001613,CUST00565,AG0010,Delhi,9194.36,ATM,ACC1292,ACC1292,3,0.0,0,0
TX001614,CUST01063,AG0081,Nagpur,5941.33,ATM,ACC1147,ACC1147,3,2.58,3,0
TX001615,CUST00021,AG0078,Mumbai,42646.16,Cards,ACC1135,ACC1135,3,2.3,0,0
TX001616,CUST00940,AG0006,Nashik,19805.48,UPI,ACC9008,ACC1016,0,0.0,4,0
TX001617,CUST00002,AG0072,Delhi,30452.03,Payment Gateway,ACC1053,ACC1053,3,0.81,0,0
TX001618,CUST00971,AG0034,Bengaluru,11416.94,UPI,ACC1276,ACC1276,0,4.27,5,0
TX001619,CUST00800,AG0098,Bengaluru,19430.01,Wallet,ACC9022,ACC1108,2,0.41,1,0
TX001620,CUST00199,AG0072,Nagpur,42349.32,Cards,ACC1183,ACC1183,5,0.0,0,0
TX001621,CUST00983,AG0093,Pune,42166.6,IMPS,ACC1026,ACC1026,1,0.0,2,0
TX001622,CUST00418,AG0055,Nagpur,7711.06,UPI,ACC1057,ACC1057,0,0.95,1,2
TX001623,CUST00767,AG0022,Nagpur,71010.03,Wallet,ACC1205,ACC1205,2,2.83,0,2
TX001624,CUST00281,AG0041,Nashik,42238.04,Wallet,ACC1223,ACC1223,0,0.0,0,0
TX001625,CUST00061,AG0034,Nashik,18417.78,Wallet,ACC1150,ACC1150,0,0.18,1,0
TX001626,CUST01095,AG0029,Nagpur,66450.85,Payment Gateway,ACC9014,ACC1167,0,3.45,4,0
TX001627,CUST00808,AG0017,Bengaluru,16713.08,Wallet,ACC1001,ACC1001,0,2.87,2,0
TX001628,CUST00949,AG0064,Mumbai,23388.25,Payment Gateway,ACC1073,ACC1073,1,1.24,0,0
TX001629,CUST00371,AG0075,Bengaluru,11632.2,NEFT,ACC1283,ACC1283,0,2.86,4,0
TX001630,CUST00672,AG0063,Nagpur,35814.79,UPI,ACC1059,ACC1059,0,4.53,0,0
TX001631,CUST00931,AG0040,Nagpur,22798.63,Payment Gateway,ACC1047,ACC1047,0,2.33,3,0
TX001632,CUST00606,AG0015,Nashik,7735.4,Payment Gateway,ACC1270,ACC1270,3,0.12,0,2
TX001633,CUST01001,AG0066,Delhi,28876.75,Wallet,ACC9014,ACC1104,2,0.68,2,0
TX001634,CUST00374,AG0055,Pune,27891.09,IMPS,ACC1266,ACC1266,3,0.0,0,0
TX001635,CUST00891,AG0024,Nagpur,38885.1,UPI,ACC9035,ACC1100,1,0.61,0,0
TX001636,CUST00464,AG0062,Delhi,7591.27,Wallet,ACC1108,ACC1108,0,0.0,0,2
TX001637,CUST00907,AG0096,Nashik,115844.41,Cards,ACC9030,ACC1254,1,2.13,0,0
TX001638,CUST00280,AG0076,Delhi,68306.82,Payment Gateway,ACC1107,ACC1107,2,0.91,0,0
TX001639,CUST00076,AG0015,Pune,29712.15,Cards,ACC1299,ACC1299,0,5.1,0,2
TX001640,CUST00175,AG0070,Delhi,20752.16,NEFT,ACC9045,ACC1174,0,0.8,5,1
TX001641,CUST00938,AG0075,Nagpur,22165.26,NEFT,ACC1152,ACC1152,3,2.59,4,0
TX001642,CUST01065,AG0017,Delhi,221683.86,UPI,ACC1292,ACC1292,0,3.88,1,0
TX001643,CUST00613,AG0068,Delhi,8998.43,Wallet,ACC1037,ACC1037,1,2.49,0,0
TX001644,CUST01084,AG0039,Nagpur,187027.77,IMPS,ACC1168,ACC1168,1,1.27,10,5
TX001645,CUST00446,AG0082,Pune,12080.26,Wallet,ACC9046,ACC1053,1,0.14,1,1
TX001646,CUST01007,AG0069,Pune,68360.72,UPI,ACC1295,ACC1295,2,0.0,8,1
TX001647,CUST00912,AG0060,Delhi,10846.09,ATM,ACC1085,ACC1085,3,0.0,5,0
TX001648,CUST00766,AG0012,Bengaluru,51918.97,ATM,ACC1113,ACC1113,1,4.06,8,0
TX001649,CUST00809,AG0003,Bengaluru,39418.37,IMPS,ACC9043,ACC1163,2,1.57,0,0
TX001650,CUST00972,AG0040,Mumbai,36070.04,UPI,ACC9036,ACC1272,0,0.0,2,0
TX001651,CUST01029,AG0092,Pune,10577.17,IMPS,ACC1273,ACC1273,0,2.25,2,0
TX001652,CUST01088,AG0064,Mumbai,20384.69,Cards,ACC1035,ACC1035,0,0.41,1,0
TX001653,CUST00124,AG0091,Pune,39402.5,Wallet,ACC1107,ACC1107,5,0.0,4,0
TX001654,CUST00598,AG0058,Bengaluru,9930.3,Wallet,ACC1187,ACC1187,0,0.0,1,0
TX001655,CUST00505,AG0051,Bengaluru,42529.59,Wallet,ACC9018,ACC1059,1,2.88,0,0
TX001656,CUST01116,AG0077,Nashik,22285.02,IMPS,ACC9010,ACC1233,0,0.0,0,0
TX001657,CUST00946,AG0042,Bengaluru,60353.99,Wallet,ACC9006,ACC1211,3,0.97,5,0
TX001658,CUST00255,AG0005,Mumbai,44922.63,IMPS,ACC9023,ACC1135,1,1.52,1,0
TX001659,CUST01043,AG0014,Nagpur,47445.97,Cards,ACC1068,ACC1068,0,2.57,3,0
TX001660,CUST00045,AG0074,Nashik,29970.28,Cards,ACC1162,ACC1162,1,0.0,2,0
TX001661,CUST00355,AG0065,Delhi,44404.19,ATM,ACC1001,ACC1001,1,0.0,3,2
TX001662,CUST00486,AG0099,Nagpur,43549.71,IMPS,ACC9045,ACC1179,3,2.21,0,0
TX001663,CUST01147,AG0016,Pune,19189.07,ATM,ACC1217,ACC1217,2,2.19,5,0
TX001664,CUST00908,AG0084,Bengaluru,18104.04,Payment Gateway,ACC1105,ACC1105,0,0.0,1,1
TX001665,CUST00018,AG0078,Pune,32525.22,NEFT,ACC1048,ACC1048,0,2.92,3,2
TX001666,CUST00811,AG0018,Nagpur,18252.84,UPI,ACC9008,ACC1011,4,4.38,4,0
TX001667,CUST00730,AG0058,Nashik,13537.22,NEFT,ACC1043,ACC1043,0,2.64,0,0
TX001668,CUST00327,AG0035,Nagpur,29011.62,ATM,ACC9013,ACC1139,1,0.59,2,0
TX001669,CUST00954,AG0004,Delhi,54983.01,IMPS,ACC1141,ACC1141,2,0.65,10,2
TX001670,CUST00376,AG0023,Nagpur,8528.75,NEFT,ACC1294,ACC1294,2,1.32,4,0
TX001671,CUST00221,AG0069,Delhi,20261.04,Payment Gateway,ACC9006,ACC1109,0,1.48,0,0
TX001672,CUST00348,AG0008,Mumbai,9050.24,Cards,ACC1279,ACC1279,3,0.37,1,0
TX001673,CUST00021,AG0044,Nashik,25633.33,UPI,ACC1278,ACC1278,0,1.7,0,0
TX001674,CUST00054,AG0060,Mumbai,32011.3,Wallet,ACC1288,ACC1288,2,0.58,0,0
TX001675,CUST01044,AG0061,Pune,41026.99,IMPS,ACC1194,ACC1194,0,0.29,3,0
TX001676,CUST00230,AG0064,Pune,33208.8,UPI,ACC1143,ACC1143,1,2.59,0,0
TX001677,CUST00618,AG0038,Mumbai,16198.78,Payment Gateway,ACC1074,ACC1074,0,1.25,0,0
TX001678,CUST00169,AG0019,Bengaluru,48989.5,Wallet,ACC1300,ACC1300,1,2.26,0,0
TX001679,CUST00461,AG0017,Nashik,18797.71,ATM,ACC1180,ACC1180,3,3.46,2,0
TX001680,CUST00707,AG0089,Nagpur,32154.16,Cards,ACC1068,ACC1068,0,3.05,0,3
TX001681,CUST00187,AG0022,Nashik,29535.19,Wallet,ACC1274,ACC1274,2,2.65,2,1
TX001682,CUST01139,AG0055,Delhi,35391.98,Cards,ACC1211,ACC1211,0,1.43,1,0
TX001683,CUST00473,AG0057,Bengaluru,29335.93,ATM,ACC9047,ACC1132,0,1.29,0,0
TX001684,CUST00616,AG0006,Pune,16274.1,Wallet,ACC9027,ACC1290,1,2.91,8,0
TX001685,CUST00668,AG0030,Nagpur,30119.67,NEFT,ACC1065,ACC1065,1,0.0,8,0
TX001686,CUST01081,AG0053,Nagpur,18376.02,Payment Gateway,ACC1060,ACC1060,3,4.31,0,1
TX001687,CUST00736,AG0043,Pune,29939.13,Wallet,ACC1075,ACC1075,0,6.7,2,0
TX001688,CUST00010,AG0001,Delhi,30480.34,ATM,ACC1122,ACC1122,5,1.86,3,0
TX001689,CUST00312,AG0031,Mumbai,37007.05,Cards,ACC1047,ACC1047,2,1.83,1,0
TX001690,CUST00092,AG0050,Pune,33349.06,NEFT,ACC1295,ACC1295,1,1.61,4,2
TX001691,CUST00529,AG0050,Mumbai,62051.51,ATM,ACC1217,ACC1217,1,0.58,2,0
TX001692,CUST00501,AG0058,Pune,92685.68,UPI,ACC1060,ACC1060,0,0.0,1,0
TX001693,CUST00633,AG0020,Pune,15117.32,Wallet,ACC9036,ACC1256,2,0.0,0,0
TX001694,CUST00842,AG0004,Nashik,32737.7,ATM,ACC1122,ACC1122,3,0.93,1,1
TX001695,CUST00547,AG0083,Bengaluru,36515.82,IMPS,ACC9008,ACC1048,2,3.01,1,0
TX001696,CUST00306,AG0051,Mumbai,10101.63,UPI,ACC1147,ACC1147,1,0.0,1,1
TX001697,CUST00395,AG0053,Nagpur,18190.9,UPI,ACC1183,ACC1183,0,0.0,0,0
TX001698,CUST01130,AG0090,Nagpur,23862.31,IMPS,ACC1286,ACC1286,2,2.84,0,0
TX001699,CUST00125,AG0060,Delhi,24261.71,UPI,ACC9002,ACC1203,0,0.94,0,0
TX001700,CUST00360,AG0026,Mumbai,32446.9,UPI,ACC9046,ACC1044,0,0.41,1,0
TX001701,CUST00892,AG0097,Nagpur,3486.02,Payment Gateway,ACC1254,ACC1254,4,0.03,3,0
TX001702,CUST00626,AG0084,Mumbai,23333.33,Payment Gateway,ACC1023,ACC1023,0,1.38,2,0
TX001703,CUST00420,AG0094,Nagpur,26550.57,IMPS,ACC1003,ACC1003,0,0.84,8,0
TX001704,CUST00335,AG0041,Pune,39807.41,Cards,ACC1209,ACC1209,2,2.0,0,0
TX001705,CUST00794,AG0045,Bengaluru,52825.77,UPI,ACC1214,ACC1214,4,3.01,2,0
TX001706,CUST00906,AG0066,Nagpur,47264.42,Cards,ACC1209,ACC1209,3,0.0,2,0
TX001707,CUST00223,AG0066,Nagpur,26946.0,NEFT,ACC1018,ACC1018,5,0.0,0,0
TX001708,CUST00630,AG0007,Nagpur,58127.02,UPI,ACC1139,ACC1139,0,0.0,4,0
TX001709,CUST01178,AG0023,Pune,17535.7,Wallet,ACC9016,ACC1182,0,3.4,0,0
TX001710,CUST01120,AG0071,Pune,29138.58,UPI,ACC1252,ACC1252,3,0.0,0,0
TX001711,CUST01030,AG0023,Bengaluru,7814.92,ATM,ACC1147,ACC1147,3,1.86,1,5
TX001712,CUST00038,AG0045,Pune,15984.98,NEFT,ACC1207,ACC1207,0,0.39,3,0
TX001713,CUST00105,AG0040,Delhi,54679.06,UPI,ACC9025,ACC1015,3,0.0,0,0
TX001714,CUST00120,AG0026,Mumbai,10099.86,Wallet,ACC1258,ACC1258,1,0.0,0,1
TX001715,CUST00430,AG0039,Nashik,47394.92,Wallet,ACC1016,ACC1016,2,0.0,2,0
TX001716,CUST01137,AG0054,Pune,41372.72,Payment Gateway,ACC1238,ACC1238,2,1.98,10,0
TX001717,CUST00530,AG0013,Delhi,100104.18,Payment Gateway,ACC1026,ACC1026,1,0.5,1,2
TX001718,CUST00158,AG0027,Nashik,19340.43,IMPS,ACC1004,ACC1004,2,5.23,1,0
TX001719,CUST00008,AG0061,Mumbai,69954.58,UPI,ACC1227,ACC1227,2,1.78,1,3
TX001720,CUST01132,AG0089,Delhi,6711.03,Wallet,ACC1054,ACC1054,0,3.32,4,0
TX001721,CUST01005,AG0100,Pune,29571.44,Wallet,ACC1196,ACC1196,0,0.0,1,0
TX001722,CUST00015,AG0024,Nagpur,32788.41,Payment Gateway,ACC1054,ACC1054,1,1.63,8,0
TX001723,CUST00601,AG0025,Mumbai,14035.16,IMPS,ACC1086,ACC1086,0,0.0,3,0
TX001724,CUST00788,AG0078,Bengaluru,60237.01,Wallet,ACC1019,ACC1019,1,0.0,1,0
TX001725,CUST00243,AG0032,Delhi,12853.24,IMPS,ACC9039,ACC1182,0,2.41,0,0
TX001726,CUST00298,AG0050,Pune,14626.63,Wallet,ACC1208,ACC1208,1,1.6,0,1
TX001727,CUST00455,AG0074,Mumbai,3622.23,ATM,ACC1057,ACC1057,0,0.0,0,0
TX001728,CUST00153,AG0002,Nagpur,14736.01,Wallet,ACC1054,ACC1054,3,0.0,0,1
TX001729,CUST00676,AG0030,Nagpur,29016.56,NEFT,ACC1125,ACC1125,0,0.65,0,1
TX001730,CUST00319,AG0063,Delhi,77625.66,Cards,ACC1255,ACC1255,3,2.66,1,0
TX001731,CUST00157,AG0058,Nashik,20753.38,IMPS,ACC9049,ACC1056,1,2.61,3,0
TX001732,CUST00532,AG0020,Nashik,103565.34,Wallet,ACC1050,ACC1050,2,0.33,2,0
TX001733,CUST00892,AG0098,Bengaluru,56730.13,NEFT,ACC1151,ACC1151,1,0.58,1,0
TX001734,CUST00056,AG0059,Mumbai,8065.23,UPI,ACC9006,ACC1183,0,2.23,1,5
TX001735,CUST00126,AG0028,Pune,26202.68,IMPS,ACC1117,ACC1117,1,0.0,3,2
TX001736,CUST00618,AG0065,Nagpur,63567.86,Cards,ACC1151,ACC1151,0,0.0,3,0
TX001737,CUST00303,AG0058,Mumbai,42381.36,UPI,ACC1270,ACC1270,1,0.58,1,0
TX001738,CUST00773,AG0088,Mumbai,144536.6,NEFT,ACC1228,ACC1228,0,0.0,1,0
TX001739,CUST00447,AG0068,Nashik,172285.19,ATM,ACC1183,ACC1183,0,0.0,4,0
TX001740,CUST01072,AG0051,Delhi,36278.23,Payment Gateway,ACC1134,ACC1134,0,0.29,0,1
TX001741,CUST00297,AG0061,Mumbai,40688.67,NEFT,ACC1268,ACC1268,1,2.16,1,3
TX001742,CUST00659,AG0053,Nashik,8491.62,ATM,ACC1004,ACC1004,3,0.0,0,0
TX001743,CUST00057,AG0031,Delhi,3200.24,Cards,ACC1039,ACC1039,0,1.2,1,1
TX001744,CUST00370,AG0008,Bengaluru,98632.13,Cards,ACC1233,ACC1233,1,2.72,1,0
TX001745,CUST00762,AG0015,Nagpur,13215.37,ATM,ACC9034,ACC1150,1,2.64,0,0
TX001746,CUST01185,AG0002,Mumbai,48988.4,IMPS,ACC1053,ACC1053,0,1.99,8,0
TX001747,CUST00378,AG0087,Nashik,4209.14,UPI,ACC9017,ACC1281,1,2.88,0,0
TX001748,CUST00040,AG0028,Pune,22693.33,Wallet,ACC1237,ACC1237,0,1.05,0,0
TX001749,CUST00376,AG0033,Nagpur,21634.19,UPI,ACC9029,ACC1106,3,1.42,1,0
TX001750,CUST00495,AG0072,Pune,98894.28,UPI,ACC1227,ACC1227,2,1.26,0,2
TX001751,CUST00449,AG0095,Delhi,13334.63,IMPS,ACC1281,ACC1281,5,0.0,1,0
TX001752,CUST00242,AG0050,Mumbai,21612.31,Wallet,ACC9036,ACC1044,1,0.36,1,0
TX001753,CUST00352,AG0059,Mumbai,29863.67,IMPS,ACC1202,ACC1202,1,1.6,0,1
TX001754,CUST00928,AG0093,Pune,27368.05,NEFT,ACC1300,ACC1300,3,0.0,1,0
TX001755,CUST00021,AG0086,Bengaluru,101997.06,Wallet,ACC9034,ACC1011,3,2.23,1,0
TX001756,CUST00613,AG0031,Delhi,11318.74,ATM,ACC1039,ACC1039,4,0.24,0,3
TX001757,CUST00344,AG0032,Nagpur,16384.11,NEFT,ACC9000,ACC1126,0,0.64,8,0
TX001758,CUST00581,AG0043,Bengaluru,34883.13,Wallet,ACC1115,ACC1115,1,0.0,1,0
TX001759,CUST00503,AG0025,Mumbai,18506.66,IMPS,ACC1106,ACC1106,1,1.14,0,1
TX001760,CUST01103,AG0083,Mumbai,133477.37,UPI,ACC1013,ACC1013,0,0.0,0,0
TX001761,CUST00275,AG0008,Pune,23243.91,Cards,ACC1160,ACC1160,0,0.26,1,0
TX001762,CUST00550,AG0083,Pune,67936.5,NEFT,ACC1007,ACC1007,1,1.89,0,0
TX001763,CUST00476,AG0093,Nashik,11098.79,NEFT,ACC9023,ACC1117,1,0.0,0,2
TX001764,CUST00211,AG0019,Bengaluru,39167.23,ATM,ACC1204,ACC1204,4,0.81,0,0
TX001765,CUST00472,AG0043,Nagpur,4696.13,UPI,ACC9044,ACC1054,1,2.1,0,0
TX001766,CUST00905,AG0063,Delhi,25280.28,Cards,ACC1025,ACC1025,1,3.13,0,0
TX001767,CUST00484,AG0091,Nagpur,46276.69,Payment Gateway,ACC1047,ACC1047,4,3.18,3,0
TX001768,CUST01112,AG0062,Nashik,7780.95,Cards,ACC1003,ACC1003,3,1.59,0,0
TX001769,CUST00196,AG0046,Delhi,24385.14,NEFT,ACC1285,ACC1285,5,2.37,0,2
TX001770,CUST00736,AG0095,Delhi,34365.25,ATM,ACC1170,ACC1170,0,1.63,2,0
TX001771,CUST00037,AG0095,Delhi,14473.18,Payment Gateway,ACC1207,ACC1207,1,0.0,0,0
TX001772,CUST00654,AG0095,Nagpur,6697.78,IMPS,ACC1110,ACC1110,1,2.9,0,0
TX001773,CUST00831,AG0022,Nagpur,22882.96,IMPS,ACC1093,ACC1093,1,4.41,0,0
TX001774,CUST00333,AG0032,Nagpur,7210.28,IMPS,ACC9010,ACC1006,1,1.78,2,0
TX001775,CUST00817,AG0001,Nagpur,32677.48,IMPS,ACC9026,ACC1227,0,0.0,4,0
TX001776,CUST00154,AG0007,Bengaluru,62334.9,IMPS,ACC1009,ACC1009,0,1.96,0,0
TX001777,CUST00456,AG0049,Pune,42655.38,UPI,ACC9037,ACC1237,4,3.58,0,0
TX001778,CUST00576,AG0052,Pune,22213.86,ATM,ACC1019,ACC1019,2,1.01,0,0
TX001779,CUST00185,AG0057,Nashik,124303.88,Payment Gateway,ACC1102,ACC1102,0,1.45,10,2
TX001780,CUST00531,AG0037,Bengaluru,10009.26,IMPS,ACC9041,ACC1210,4,0.81,0,1
TX001781,CUST00403,AG0059,Mumbai,23272.15,Cards,ACC1059,ACC1059,1,0.0,1,0
TX001782,CUST00427,AG0033,Delhi,12614.47,UPI,ACC1016,ACC1016,3,3.59,1,2
TX001783,CUST00904,AG0003,Pune,66955.88,ATM,ACC1051,ACC1051,1,0.0,0,0
TX001784,CUST00588,AG0072,Mumbai,24285.41,NEFT,ACC1021,ACC1021,0,0.0,0,1
TX001785,CUST00797,AG0074,Nagpur,20034.76,UPI,ACC1100,ACC1100,0,1.23,4,1
TX001786,CUST00776,AG0098,Mumbai,20736.92,NEFT,ACC1189,ACC1189,2,2.21,2,0
TX001787,CUST00007,AG0077,Nagpur,34590.57,Payment Gateway,ACC1006,ACC1006,4,3.12,0,0
TX001788,CUST00033,AG0005,Delhi,56238.23,UPI,ACC1142,ACC1142,0,0.0,4,0
TX001789,CUST00934,AG0065,Delhi,17768.95,UPI,ACC1048,ACC1048,0,1.88,1,0
TX001790,CUST00720,AG0054,Nagpur,48405.4,Wallet,ACC1231,ACC1231,4,1.55,0,0
TX001791,CUST01060,AG0096,Delhi,131536.98,IMPS,ACC1265,ACC1265,1,0.0,5,0
TX001792,CUST00631,AG0043,Pune,58339.78,Wallet,ACC9033,ACC1056,1,6.08,1,1
TX001793,CUST00467,AG0091,Mumbai,10946.54,ATM,ACC9002,ACC1219,1,1.83,0,0
TX001794,CUST00046,AG0052,Nashik,15792.45,Cards,ACC1225,ACC1225,3,0.0,0,0
TX001795,CUST00926,AG0066,Bengaluru,27294.92,ATM,ACC1008,ACC1008,2,1.56,2,1
TX001796,CUST00421,AG0074,Nashik,7578.36,IMPS,ACC1023,ACC1023,2,0.0,1,0
TX001797,CUST00661,AG0003,Bengaluru,41674.44,IMPS,ACC9020,ACC1204,3,0.0,2,0
TX001798,CUST00160,AG0070,Nashik,42201.86,Cards,ACC1287,ACC1287,0,1.45,0,1
TX001799,CUST00031,AG0061,Mumbai,114688.82,IMPS,ACC1295,ACC1295,2,1.79,1,0
TX001800,CUST00328,AG0063,Pune,31133.05,NEFT,ACC1290,ACC1290,5,1.58,0,0
TX001801,CUST00631,AG0079,Nagpur,9026.63,IMPS,ACC1003,ACC1003,0,0.0,2,0
TX001802,CUST00179,AG0087,Mumbai,66201.07,Payment Gateway,ACC1120,ACC1120,1,2.66,3,0
TX001803,CUST00780,AG0077,Mumbai,10854.98,ATM,ACC1214,ACC1214,1,1.38,0,0
TX001804,CUST00476,AG0072,Delhi,42655.72,Wallet,ACC9017,ACC1271,0,2.16,4,0
TX001805,CUST01104,AG0015,Nashik,20339.37,UPI,ACC1038,ACC1038,0,1.54,1,0
TX001806,CUST00704,AG0083,Delhi,42136.81,UPI,ACC1113,ACC1113,0,0.4,3,2
TX001807,CUST01047,AG0012,Nagpur,41181.31,UPI,ACC1072,ACC1072,4,0.09,8,0
TX001808,CUST00417,AG0004,Delhi,32303.72,Payment Gateway,ACC9003,ACC1152,3,1.84,0,0
TX001809,CUST00850,AG0071,Mumbai,66453.49,Wallet,ACC1084,ACC1084,0,1.04,1,1
TX001810,CUST00040,AG0059,Mumbai,28736.21,NEFT,ACC1015,ACC1015,4,2.25,2,0
TX001811,CUST00867,AG0076,Bengaluru,7118.29,Cards,ACC1214,ACC1214,3,3.58,0,0
TX001812,CUST00068,AG0068,Mumbai,49775.54,UPI,ACC9035,ACC1200,1,0.0,10,0
TX001813,CUST00448,AG0042,Delhi,16881.94,Payment Gateway,ACC1135,ACC1135,0,0.0,10,0
TX001814,CUST00167,AG0023,Pune,42580.63,Payment Gateway,ACC1248,ACC1248,4,1.87,4,0
TX001815,CUST00320,AG0029,Nashik,29613.65,Cards,ACC1009,ACC1009,1,2.04,3,1
TX001816,CUST00920,AG0001,Mumbai,60640.77,Cards,ACC1127,ACC1127,0,3.32,0,0
TX001817,CUST00871,AG0033,Delhi,85921.02,Wallet,ACC1113,ACC1113,1,0.0,1,3
TX001818,CUST00820,AG0090,Nagpur,28936.78,Wallet,ACC1008,ACC1008,2,0.0,1,0
TX001819,CUST00405,AG0017,Mumbai,22927.08,Wallet,ACC1204,ACC1204,1,1.83,3,3
TX001820,CUST00151,AG0017,Nagpur,34829.32,Cards,ACC1208,ACC1208,5,2.84,0,1
TX001821,CUST00793,AG0024,Mumbai,114784.4,IMPS,ACC9033,ACC1131,0,0.0,1,0
TX001822,CUST01166,AG0075,Nashik,34727.36,Payment Gateway,ACC1232,ACC1232,1,3.36,0,1
TX001823,CUST00819,AG0072,Delhi,24393.12,ATM,ACC1244,ACC1244,0,0.52,5,0
TX001824,CUST01076,AG0023,Pune,34196.26,NEFT,ACC9016,ACC1154,3,1.51,0,0
TX001825,CUST00174,AG0020,Mumbai,23437.11,UPI,ACC1097,ACC1097,0,0.46,0,3
TX001826,CUST00301,AG0079,Bengaluru,38694.51,Wallet,ACC1238,ACC1238,0,0.45,0,0
TX001827,CUST00243,AG0003,Mumbai,28383.11,NEFT,ACC9019,ACC1288,0,0.15,2,0
TX001828,CUST01107,AG0056,Bengaluru,13075.25,NEFT,ACC9039,ACC1067,0,2.15,0,2
TX001829,CUST00310,AG0008,Delhi,13950.18,IMPS,ACC1168,ACC1168,0,0.0,5,5
TX001830,CUST00210,AG0080,Nagpur,33264.53,IMPS,ACC1219,ACC1219,4,0.0,3,2
TX001831,CUST00758,AG0052,Delhi,25426.43,Payment Gateway,ACC1017,ACC1017,4,0.0,1,0
TX001832,CUST00882,AG0074,Nagpur,63048.6,Wallet,ACC1051,ACC1051,3,0.03,0,0
TX001833,CUST00149,AG0085,Mumbai,25230.26,Wallet,ACC1083,ACC1083,1,4.18,0,0
TX001834,CUST00151,AG0064,Nagpur,9561.98,Wallet,ACC9010,ACC1253,1,0.0,0,0
TX001835,CUST00146,AG0076,Mumbai,27628.54,Cards,ACC1298,ACC1298,0,0.0,0,0
TX001836,CUST00636,AG0036,Nashik,12722.48,Wallet,ACC1150,ACC1150,0,0.0,8,0
TX001837,CUST00646,AG0009,Pune,44229.34,NEFT,ACC1065,ACC1065,0,2.02,3,0
TX001838,CUST01142,AG0100,Nagpur,29153.4,NEFT,ACC1241,ACC1241,0,1.69,2,0
TX001839,CUST00706,AG0045,Delhi,91595.04,Wallet,ACC1181,ACC1181,0,2.49,4,0
TX001840,CUST00804,AG0086,Nagpur,9574.58,Cards,ACC1138,ACC1138,0,0.0,0,0
TX001841,CUST00026,AG0092,Nagpur,18749.74,ATM,ACC1125,ACC1125,0,1.3,0,1
TX001842,CUST01106,AG0004,Bengaluru,14088.7,Wallet,ACC9005,ACC1279,0,3.91,0,0
TX001843,CUST00571,AG0081,Bengaluru,71975.77,ATM,ACC1278,ACC1278,1,0.12,0,0
TX001844,CUST00579,AG0089,Nashik,38640.56,IMPS,ACC9024,ACC1173,2,0.17,0,3
